Wall time,Step,Value
1713984792.0784543,5098000,-1224.684326171875
1713984835.5866363,5113500,-1172.097900390625
1713984858.5734003,5122800,-1149.4488525390625
1713984871.783192,5128300,-1143.5855712890625
1713984886.6757107,5134300,-1303.7572021484375
1713984986.9611754,5175100,-1204.358154296875
1713984998.1755016,5179900,-1109.134765625
1713985000.2540681,5180700,-1125.87841796875
1713985035.6516829,5195500,-1121.2928466796875
1713985046.6731958,5200200,-1180.48876953125
1713985062.3104582,5206800,-1133.9132080078125
1713985102.7825427,5223800,-1043.750244140625
1713985115.8537188,5229300,-1157.94384765625
1713985130.3406134,5235400,-1399.489990234375
1713985138.3957393,5238800,-1427.1959228515625
1713985168.2020643,5251100,-1421.7166748046875
1713985172.263095,5252900,-1422.103271484375
1713985209.0818346,5268300,-1489.869384765625
1713985237.563697,5280300,-1161.462646484375
1713985262.3936646,5290700,-1100.18798828125
1713985270.3313367,5294000,-1086.5675048828125
1713985285.210075,5300400,-1107.0701904296875
1713985287.5821676,5301400,-1151.37353515625
1713985306.2323036,5309300,-1177.0283203125
1713985309.78381,5310800,-1189.9488525390625
1713985379.5864093,5340200,-1291.427490234375
1713985381.6033647,5341000,-1347.1441650390625
1713985395.2823076,5346900,-1376.572265625
1713985398.671197,5348300,-1380.1051025390625
1713985451.855697,5370700,-1286.48388671875
1713985453.3968618,5371400,-1267.0303955078125
1713985454.4349713,5371800,-1270.4774169921875
1713985455.456946,5372200,-1265.2850341796875
1713985489.0716498,5386300,-1163.912841796875
1713985497.145535,5389600,-1116.177734375
1713985499.7278194,5390700,-1123.986572265625
1713985539.2403343,5407300,-1197.539306640625
1713985542.826054,5408800,-1271.9285888671875
1713985547.769429,5410900,-1274.68603515625
1713985551.3032613,5412400,-1318.365966796875
1713985579.52366,5424200,-1178.24658203125
1713985632.910486,5446700,-1194.0902099609375
1713985671.0387115,5462600,-1227.6619873046875
1713985676.1281037,5464800,-1250.2054443359375
1713985686.797621,5469200,-1482.2039794921875
1713985693.6706455,5472000,-1622.8795166015625
1713985714.3130755,5480800,-1292.796875
1713985745.302555,5493800,-1119.177734375
1713985756.0287862,5498300,-1200.0469970703125
1713985806.2663481,5519400,-1130.3377685546875
1713985831.908136,5530000,-1591.94580078125
1713985832.4161785,5530300,-1606.69482421875
1713985838.5091903,5532900,-1677.06884765625
1713985846.205228,5536000,-1475.9599609375
1713985888.3976057,5553900,-1100.9080810546875
1713985889.5917342,5554400,-1072.3060302734375
1713985891.6827445,5555200,-1056.111328125
1713985930.2785025,5571400,-1117.9769287109375
1713985943.1774967,5576700,-1199.7308349609375
1713985990.9634473,5596700,-1023.5537719726562
1713986020.8047523,5609200,-927.5552978515625
1713986071.59368,5630500,-939.7584838867188
1713986079.2437873,5633800,-942.0361938476562
1713986089.527253,5638000,-1009.0401000976562
1713986101.963476,5643300,-1082.2440185546875
1713986120.1306698,5650800,-1086.1900634765625
1713986123.543311,5652200,-1087.0538330078125
1713986125.0599632,5652900,-1080.0982666015625
1713986144.1376538,5660900,-1009.3750610351562
1713986186.8711193,5678800,-1272.1922607421875
1713986194.8762674,5682100,-1343.2384033203125
1713986237.644265,5700000,-1105.4306640625
1713986309.181943,5730000,-1016.2103881835938
1713986310.5442405,5730600,-1035.55029296875
1713986353.6011178,5748500,-969.2272338867188
1713986419.5755568,5776100,-1105.9283447265625
1713986547.085644,5829600,-1034.665283203125
1713986559.1366596,5834700,-1036.8218994140625
1713986581.8266528,5844100,-938.8580322265625
1713986609.7177835,5855700,-1054.223876953125
1713986622.8348415,5861200,-1055.376220703125
1713986629.9619124,5864200,-1143.255126953125
1713986648.7151716,5872000,-1183.367431640625
1713986655.0972934,5874700,-1169.0992431640625
1713986659.0764418,5876400,-1156.745361328125
1713986665.0568917,5878900,-1063.9669189453125
1713986719.783208,5901500,-989.9139404296875
1713986723.5341194,5903100,-1082.5419921875
1713986724.88777,5903700,-1102.40576171875
1713986779.6192365,5926500,-921.9077758789062
1713986790.8600366,5931200,-876.5042114257812
1713986819.9616604,5943300,-1245.7027587890625
1713986866.6043658,5962500,-1045.8856201171875
1713986870.3505585,5964100,-1124.5621337890625
1713986877.4826355,5967100,-1207.4610595703125
1713986893.3931568,5973800,-1000.9057006835938
